# Thet  eta  binding
241.00 121.82 0.37
241.32 121.82 0.37
241.65 121.82 0.38
241.97 121.82 0.39
242.29 121.82 0.39
242.62 121.82 0.40
242.94 121.82 0.40
243.26 121.82 0.41
243.59 121.82 0.42
243.91 121.82 0.42
244.23 121.82 0.43
244.56 121.82 0.44
244.88 121.82 0.44
245.20 121.82 0.45
245.53 121.82 0.46
245.85 121.82 0.46
246.17 121.82 0.47
246.49 121.82 0.48
246.82 121.82 0.48
247.14 121.82 0.49
247.46 121.82 0.49
247.79 121.82 0.50
248.11 121.82 0.51
248.43 121.82 0.51
248.76 121.82 0.52
249.08 121.82 0.52
249.40 121.82 0.53
249.73 121.82 0.53
250.05 121.82 0.54
250.37 121.82 0.55
250.70 121.82 0.55
251.02 121.82 0.56
251.34 121.82 0.56
251.67 121.82 0.57
251.99 121.82 0.57
252.31 121.82 0.58
252.64 121.82 0.58
252.96 121.82 0.59
253.28 121.82 0.60
253.61 121.82 0.60
253.93 121.82 0.61
254.25 121.82 0.61
254.58 121.82 0.62
254.90 121.82 0.62
255.22 121.82 0.63
255.55 121.82 0.63
255.87 121.82 0.64
256.19 121.82 0.64
256.52 121.82 0.65
256.84 121.82 0.66
257.16 121.82 0.66
257.48 121.82 0.67
257.81 121.82 0.67
258.13 121.82 0.68
258.45 121.82 0.68
258.78 121.82 0.69
259.10 121.82 0.69
259.42 121.82 0.70
259.75 121.82 0.70
260.07 121.82 0.71
260.39 121.82 0.72
260.72 121.82 0.72
261.04 121.82 0.73
261.36 121.82 0.73
261.69 121.82 0.74
262.01 121.82 0.74
262.33 121.82 0.75
262.66 121.82 0.75
262.98 121.82 0.76
263.30 121.82 0.76
263.63 121.82 0.77
263.95 121.82 0.78
264.27 121.82 0.78
264.60 121.82 0.79
264.92 121.82 0.79
265.24 121.82 0.80
265.57 121.82 0.80
265.89 121.82 0.81
266.21 121.82 0.82
266.54 121.82 0.82
266.86 121.82 0.83
267.18 121.82 0.83
267.51 121.82 0.84
267.83 121.82 0.85
268.15 121.82 0.85
268.47 121.82 0.86
268.80 121.82 0.87
269.12 121.82 0.87
269.44 121.82 0.88
269.77 121.82 0.89
270.09 121.82 0.90
270.41 121.82 0.90
270.74 121.82 0.91
271.06 121.82 0.92
271.38 121.82 0.92
271.71 121.82 0.93
272.03 121.82 0.94
272.35 121.82 0.94
272.68 121.82 0.95
273.00 121.82 0.95
241.00 123.43 0.37
241.32 123.43 0.37
241.65 123.43 0.38
241.97 123.43 0.39
242.29 123.43 0.39
242.62 123.43 0.40
242.94 123.43 0.41
243.26 123.43 0.41
243.59 123.43 0.42
243.91 123.43 0.43
244.23 123.43 0.43
244.56 123.43 0.44
244.88 123.43 0.45
245.20 123.43 0.45
245.53 123.43 0.46
245.85 123.43 0.47
246.17 123.43 0.47
246.49 123.43 0.48
246.82 123.43 0.48
247.14 123.43 0.49
247.46 123.43 0.50
247.79 123.43 0.50
248.11 123.43 0.51
248.43 123.43 0.51
248.76 123.43 0.52
249.08 123.43 0.53
249.40 123.43 0.53
249.73 123.43 0.54
250.05 123.43 0.54
250.37 123.43 0.55
250.70 123.43 0.55
251.02 123.43 0.56
251.34 123.43 0.57
251.67 123.43 0.57
251.99 123.43 0.58
252.31 123.43 0.58
252.64 123.43 0.59
252.96 123.43 0.59
253.28 123.43 0.60
253.61 123.43 0.60
253.93 123.43 0.61
254.25 123.43 0.62
254.58 123.43 0.62
254.90 123.43 0.63
255.22 123.43 0.63
255.55 123.43 0.64
255.87 123.43 0.64
256.19 123.43 0.65
256.52 123.43 0.65
256.84 123.43 0.66
257.16 123.43 0.66
257.48 123.43 0.67
257.81 123.43 0.68
258.13 123.43 0.68
258.45 123.43 0.69
258.78 123.43 0.69
259.10 123.43 0.70
259.42 123.43 0.70
259.75 123.43 0.71
260.07 123.43 0.71
260.39 123.43 0.72
260.72 123.43 0.72
261.04 123.43 0.73
261.36 123.43 0.74
261.69 123.43 0.74
262.01 123.43 0.75
262.33 123.43 0.75
262.66 123.43 0.76
262.98 123.43 0.76
263.30 123.43 0.77
263.63 123.43 0.77
263.95 123.43 0.78
264.27 123.43 0.78
264.60 123.43 0.79
264.92 123.43 0.80
265.24 123.43 0.80
265.57 123.43 0.81
265.89 123.43 0.81
266.21 123.43 0.82
266.54 123.43 0.83
266.86 123.43 0.83
267.18 123.43 0.84
267.51 123.43 0.85
267.83 123.43 0.85
268.15 123.43 0.86
268.47 123.43 0.86
268.80 123.43 0.87
269.12 123.43 0.88
269.44 123.43 0.89
269.77 123.43 0.89
270.09 123.43 0.90
270.41 123.43 0.91
270.74 123.43 0.91
271.06 123.43 0.92
271.38 123.43 0.93
271.71 123.43 0.93
272.03 123.43 0.94
272.35 123.43 0.94
272.68 123.43 0.95
273.00 123.43 0.96
241.00 125.05 0.37
241.32 125.05 0.38
241.65 125.05 0.38
241.97 125.05 0.39
242.29 125.05 0.39
242.62 125.05 0.40
242.94 125.05 0.41
243.26 125.05 0.41
243.59 125.05 0.42
243.91 125.05 0.43
244.23 125.05 0.43
244.56 125.05 0.44
244.88 125.05 0.45
245.20 125.05 0.45
245.53 125.05 0.46
245.85 125.05 0.47
246.17 125.05 0.47
246.49 125.05 0.48
246.82 125.05 0.49
247.14 125.05 0.49
247.46 125.05 0.50
247.79 125.05 0.50
248.11 125.05 0.51
248.43 125.05 0.52
248.76 125.05 0.52
249.08 125.05 0.53
249.40 125.05 0.53
249.73 125.05 0.54
250.05 125.05 0.55
250.37 125.05 0.55
250.70 125.05 0.56
251.02 125.05 0.56
251.34 125.05 0.57
251.67 125.05 0.57
251.99 125.05 0.58
252.31 125.05 0.58
252.64 125.05 0.59
252.96 125.05 0.60
253.28 125.05 0.60
253.61 125.05 0.61
253.93 125.05 0.61
254.25 125.05 0.62
254.58 125.05 0.62
254.90 125.05 0.63
255.22 125.05 0.63
255.55 125.05 0.64
255.87 125.05 0.65
256.19 125.05 0.65
256.52 125.05 0.66
256.84 125.05 0.66
257.16 125.05 0.67
257.48 125.05 0.67
257.81 125.05 0.68
258.13 125.05 0.68
258.45 125.05 0.69
258.78 125.05 0.69
259.10 125.05 0.70
259.42 125.05 0.71
259.75 125.05 0.71
260.07 125.05 0.72
260.39 125.05 0.72
260.72 125.05 0.73
261.04 125.05 0.73
261.36 125.05 0.74
261.69 125.05 0.74
262.01 125.05 0.75
262.33 125.05 0.75
262.66 125.05 0.76
262.98 125.05 0.77
263.30 125.05 0.77
263.63 125.05 0.78
263.95 125.05 0.78
264.27 125.05 0.79
264.60 125.05 0.79
264.92 125.05 0.80
265.24 125.05 0.81
265.57 125.05 0.81
265.89 125.05 0.82
266.21 125.05 0.82
266.54 125.05 0.83
266.86 125.05 0.84
267.18 125.05 0.84
267.51 125.05 0.85
267.83 125.05 0.86
268.15 125.05 0.86
268.47 125.05 0.87
268.80 125.05 0.88
269.12 125.05 0.88
269.44 125.05 0.89
269.77 125.05 0.90
270.09 125.05 0.90
270.41 125.05 0.91
270.74 125.05 0.92
271.06 125.05 0.92
271.38 125.05 0.93
271.71 125.05 0.93
272.03 125.05 0.94
272.35 125.05 0.95
272.68 125.05 0.95
273.00 125.05 0.96
241.00 126.67 0.37
241.32 126.67 0.38
241.65 126.67 0.38
241.97 126.67 0.39
242.29 126.67 0.39
242.62 126.67 0.40
242.94 126.67 0.41
243.26 126.67 0.41
243.59 126.67 0.42
243.91 126.67 0.43
244.23 126.67 0.44
244.56 126.67 0.44
244.88 126.67 0.45
245.20 126.67 0.46
245.53 126.67 0.46
245.85 126.67 0.47
246.17 126.67 0.48
246.49 126.67 0.48
246.82 126.67 0.49
247.14 126.67 0.49
247.46 126.67 0.50
247.79 126.67 0.51
248.11 126.67 0.51
248.43 126.67 0.52
248.76 126.67 0.52
249.08 126.67 0.53
249.40 126.67 0.54
249.73 126.67 0.54
250.05 126.67 0.55
250.37 126.67 0.55
250.70 126.67 0.56
251.02 126.67 0.57
251.34 126.67 0.57
251.67 126.67 0.58
251.99 126.67 0.58
252.31 126.67 0.59
252.64 126.67 0.59
252.96 126.67 0.60
253.28 126.67 0.60
253.61 126.67 0.61
253.93 126.67 0.62
254.25 126.67 0.62
254.58 126.67 0.63
254.90 126.67 0.63
255.22 126.67 0.64
255.55 126.67 0.64
255.87 126.67 0.65
256.19 126.67 0.65
256.52 126.67 0.66
256.84 126.67 0.67
257.16 126.67 0.67
257.48 126.67 0.68
257.81 126.67 0.68
258.13 126.67 0.69
258.45 126.67 0.69
258.78 126.67 0.70
259.10 126.67 0.70
259.42 126.67 0.71
259.75 126.67 0.71
260.07 126.67 0.72
260.39 126.67 0.73
260.72 126.67 0.73
261.04 126.67 0.74
261.36 126.67 0.74
261.69 126.67 0.75
262.01 126.67 0.75
262.33 126.67 0.76
262.66 126.67 0.76
262.98 126.67 0.77
263.30 126.67 0.77
263.63 126.67 0.78
263.95 126.67 0.79
264.27 126.67 0.79
264.60 126.67 0.80
264.92 126.67 0.80
265.24 126.67 0.81
265.57 126.67 0.81
265.89 126.67 0.82
266.21 126.67 0.83
266.54 126.67 0.83
266.86 126.67 0.84
267.18 126.67 0.85
267.51 126.67 0.85
267.83 126.67 0.86
268.15 126.67 0.87
268.47 126.67 0.87
268.80 126.67 0.88
269.12 126.67 0.89
269.44 126.67 0.89
269.77 126.67 0.90
270.09 126.67 0.91
270.41 126.67 0.91
270.74 126.67 0.92
271.06 126.67 0.93
271.38 126.67 0.93
271.71 126.67 0.94
272.03 126.67 0.94
272.35 126.67 0.95
272.68 126.67 0.96
273.00 126.67 0.96
241.00 128.28 0.37
241.32 128.28 0.38
241.65 128.28 0.38
241.97 128.28 0.39
242.29 128.28 0.40
242.62 128.28 0.40
242.94 128.28 0.41
243.26 128.28 0.42
243.59 128.28 0.42
243.91 128.28 0.43
244.23 128.28 0.44
244.56 128.28 0.44
244.88 128.28 0.45
245.20 128.28 0.46
245.53 128.28 0.46
245.85 128.28 0.47
246.17 128.28 0.48
246.49 128.28 0.48
246.82 128.28 0.49
247.14 128.28 0.50
247.46 128.28 0.50
247.79 128.28 0.51
248.11 128.28 0.52
248.43 128.28 0.52
248.76 128.28 0.53
249.08 128.28 0.53
249.40 128.28 0.54
249.73 128.28 0.54
250.05 128.28 0.55
250.37 128.28 0.56
250.70 128.28 0.56
251.02 128.28 0.57
251.34 128.28 0.57
251.67 128.28 0.58
251.99 128.28 0.58
252.31 128.28 0.59
252.64 128.28 0.60
252.96 128.28 0.60
253.28 128.28 0.61
253.61 128.28 0.61
253.93 128.28 0.62
254.25 128.28 0.62
254.58 128.28 0.63
254.90 128.28 0.63
255.22 128.28 0.64
255.55 128.28 0.65
255.87 128.28 0.65
256.19 128.28 0.66
256.52 128.28 0.66
256.84 128.28 0.67
257.16 128.28 0.67
257.48 128.28 0.68
257.81 128.28 0.68
258.13 128.28 0.69
258.45 128.28 0.70
258.78 128.28 0.70
259.10 128.28 0.71
259.42 128.28 0.71
259.75 128.28 0.72
260.07 128.28 0.72
260.39 128.28 0.73
260.72 128.28 0.73
261.04 128.28 0.74
261.36 128.28 0.75
261.69 128.28 0.75
262.01 128.28 0.76
262.33 128.28 0.76
262.66 128.28 0.77
262.98 128.28 0.77
263.30 128.28 0.78
263.63 128.28 0.78
263.95 128.28 0.79
264.27 128.28 0.79
264.60 128.28 0.80
264.92 128.28 0.81
265.24 128.28 0.81
265.57 128.28 0.82
265.89 128.28 0.82
266.21 128.28 0.83
266.54 128.28 0.84
266.86 128.28 0.84
267.18 128.28 0.85
267.51 128.28 0.86
267.83 128.28 0.86
268.15 128.28 0.87
268.47 128.28 0.88
268.80 128.28 0.88
269.12 128.28 0.89
269.44 128.28 0.90
269.77 128.28 0.90
270.09 128.28 0.91
270.41 128.28 0.92
270.74 128.28 0.92
271.06 128.28 0.93
271.38 128.28 0.93
271.71 128.28 0.94
272.03 128.28 0.95
272.35 128.28 0.95
272.68 128.28 0.96
273.00 128.28 0.96
241.00 129.90 0.37
241.32 129.90 0.38
241.65 129.90 0.38
241.97 129.90 0.39
242.29 129.90 0.40
242.62 129.90 0.40
242.94 129.90 0.41
243.26 129.90 0.42
243.59 129.90 0.42
243.91 129.90 0.43
244.23 129.90 0.44
244.56 129.90 0.45
244.88 129.90 0.45
245.20 129.90 0.46
245.53 129.90 0.47
245.85 129.90 0.47
246.17 129.90 0.48
246.49 129.90 0.49
246.82 129.90 0.49
247.14 129.90 0.50
247.46 129.90 0.51
247.79 129.90 0.51
248.11 129.90 0.52
248.43 129.90 0.52
248.76 129.90 0.53
249.08 129.90 0.54
249.40 129.90 0.54
249.73 129.90 0.55
250.05 129.90 0.55
250.37 129.90 0.56
250.70 129.90 0.56
251.02 129.90 0.57
251.34 129.90 0.58
251.67 129.90 0.58
251.99 129.90 0.59
252.31 129.90 0.59
252.64 129.90 0.60
252.96 129.90 0.60
253.28 129.90 0.61
253.61 129.90 0.62
253.93 129.90 0.62
254.25 129.90 0.63
254.58 129.90 0.63
254.90 129.90 0.64
255.22 129.90 0.64
255.55 129.90 0.65
255.87 129.90 0.65
256.19 129.90 0.66
256.52 129.90 0.67
256.84 129.90 0.67
257.16 129.90 0.68
257.48 129.90 0.68
257.81 129.90 0.69
258.13 129.90 0.69
258.45 129.90 0.70
258.78 129.90 0.70
259.10 129.90 0.71
259.42 129.90 0.72
259.75 129.90 0.72
260.07 129.90 0.73
260.39 129.90 0.73
260.72 129.90 0.74
261.04 129.90 0.74
261.36 129.90 0.75
261.69 129.90 0.75
262.01 129.90 0.76
262.33 129.90 0.76
262.66 129.90 0.77
262.98 129.90 0.78
263.30 129.90 0.78
263.63 129.90 0.79
263.95 129.90 0.79
264.27 129.90 0.80
264.60 129.90 0.80
264.92 129.90 0.81
265.24 129.90 0.82
265.57 129.90 0.82
265.89 129.90 0.83
266.21 129.90 0.83
266.54 129.90 0.84
266.86 129.90 0.85
267.18 129.90 0.85
267.51 129.90 0.86
267.83 129.90 0.87
268.15 129.90 0.87
268.47 129.90 0.88
268.80 129.90 0.89
269.12 129.90 0.89
269.44 129.90 0.90
269.77 129.90 0.91
270.09 129.90 0.91
270.41 129.90 0.92
270.74 129.90 0.92
271.06 129.90 0.93
271.38 129.90 0.94
271.71 129.90 0.94
272.03 129.90 0.95
272.35 129.90 0.96
272.68 129.90 0.96
273.00 129.90 0.97
241.00 131.52 0.37
241.32 131.52 0.38
241.65 131.52 0.38
241.97 131.52 0.39
242.29 131.52 0.40
242.62 131.52 0.40
242.94 131.52 0.41
243.26 131.52 0.42
243.59 131.52 0.43
243.91 131.52 0.43
244.23 131.52 0.44
244.56 131.52 0.45
244.88 131.52 0.46
245.20 131.52 0.46
245.53 131.52 0.47
245.85 131.52 0.48
246.17 131.52 0.48
246.49 131.52 0.49
246.82 131.52 0.50
247.14 131.52 0.50
247.46 131.52 0.51
247.79 131.52 0.51
248.11 131.52 0.52
248.43 131.52 0.53
248.76 131.52 0.53
249.08 131.52 0.54
249.40 131.52 0.54
249.73 131.52 0.55
250.05 131.52 0.56
250.37 131.52 0.56
250.70 131.52 0.57
251.02 131.52 0.57
251.34 131.52 0.58
251.67 131.52 0.58
251.99 131.52 0.59
252.31 131.52 0.60
252.64 131.52 0.60
252.96 131.52 0.61
253.28 131.52 0.61
253.61 131.52 0.62
253.93 131.52 0.62
254.25 131.52 0.63
254.58 131.52 0.64
254.90 131.52 0.64
255.22 131.52 0.65
255.55 131.52 0.65
255.87 131.52 0.66
256.19 131.52 0.66
256.52 131.52 0.67
256.84 131.52 0.67
257.16 131.52 0.68
257.48 131.52 0.69
257.81 131.52 0.69
258.13 131.52 0.70
258.45 131.52 0.70
258.78 131.52 0.71
259.10 131.52 0.71
259.42 131.52 0.72
259.75 131.52 0.72
260.07 131.52 0.73
260.39 131.52 0.74
260.72 131.52 0.74
261.04 131.52 0.75
261.36 131.52 0.75
261.69 131.52 0.76
262.01 131.52 0.76
262.33 131.52 0.77
262.66 131.52 0.77
262.98 131.52 0.78
263.30 131.52 0.78
263.63 131.52 0.79
263.95 131.52 0.80
264.27 131.52 0.80
264.60 131.52 0.81
264.92 131.52 0.81
265.24 131.52 0.82
265.57 131.52 0.83
265.89 131.52 0.83
266.21 131.52 0.84
266.54 131.52 0.84
266.86 131.52 0.85
267.18 131.52 0.86
267.51 131.52 0.86
267.83 131.52 0.87
268.15 131.52 0.88
268.47 131.52 0.88
268.80 131.52 0.89
269.12 131.52 0.89
269.44 131.52 0.90
269.77 131.52 0.91
270.09 131.52 0.91
270.41 131.52 0.92
270.74 131.52 0.93
271.06 131.52 0.93
271.38 131.52 0.94
271.71 131.52 0.95
272.03 131.52 0.95
272.35 131.52 0.96
272.68 131.52 0.96
273.00 131.52 0.97
241.00 133.13 0.37
241.32 133.13 0.38
241.65 133.13 0.38
241.97 133.13 0.39
242.29 133.13 0.40
242.62 133.13 0.41
242.94 133.13 0.41
243.26 133.13 0.42
243.59 133.13 0.43
243.91 133.13 0.44
244.23 133.13 0.44
244.56 133.13 0.45
244.88 133.13 0.46
245.20 133.13 0.46
245.53 133.13 0.47
245.85 133.13 0.48
246.17 133.13 0.48
246.49 133.13 0.49
246.82 133.13 0.50
247.14 133.13 0.50
247.46 133.13 0.51
247.79 133.13 0.52
248.11 133.13 0.52
248.43 133.13 0.53
248.76 133.13 0.53
249.08 133.13 0.54
249.40 133.13 0.55
249.73 133.13 0.55
250.05 133.13 0.56
250.37 133.13 0.56
250.70 133.13 0.57
251.02 133.13 0.58
251.34 133.13 0.58
251.67 133.13 0.59
251.99 133.13 0.59
252.31 133.13 0.60
252.64 133.13 0.60
252.96 133.13 0.61
253.28 133.13 0.62
253.61 133.13 0.62
253.93 133.13 0.63
254.25 133.13 0.63
254.58 133.13 0.64
254.90 133.13 0.64
255.22 133.13 0.65
255.55 133.13 0.66
255.87 133.13 0.66
256.19 133.13 0.67
256.52 133.13 0.67
256.84 133.13 0.68
257.16 133.13 0.68
257.48 133.13 0.69
257.81 133.13 0.69
258.13 133.13 0.70
258.45 133.13 0.71
258.78 133.13 0.71
259.10 133.13 0.72
259.42 133.13 0.72
259.75 133.13 0.73
260.07 133.13 0.73
260.39 133.13 0.74
260.72 133.13 0.74
261.04 133.13 0.75
261.36 133.13 0.75
261.69 133.13 0.76
262.01 133.13 0.77
262.33 133.13 0.77
262.66 133.13 0.78
262.98 133.13 0.78
263.30 133.13 0.79
263.63 133.13 0.79
263.95 133.13 0.80
264.27 133.13 0.81
264.60 133.13 0.81
264.92 133.13 0.82
265.24 133.13 0.82
265.57 133.13 0.83
265.89 133.13 0.83
266.21 133.13 0.84
266.54 133.13 0.85
266.86 133.13 0.85
267.18 133.13 0.86
267.51 133.13 0.87
267.83 133.13 0.87
268.15 133.13 0.88
268.47 133.13 0.89
268.80 133.13 0.89
269.12 133.13 0.90
269.44 133.13 0.90
269.77 133.13 0.91
270.09 133.13 0.92
270.41 133.13 0.92
270.74 133.13 0.93
271.06 133.13 0.94
271.38 133.13 0.94
271.71 133.13 0.95
272.03 133.13 0.95
272.35 133.13 0.96
272.68 133.13 0.97
273.00 133.13 0.97
241.00 134.75 0.37
241.32 134.75 0.38
241.65 134.75 0.39
241.97 134.75 0.39
242.29 134.75 0.40
242.62 134.75 0.41
242.94 134.75 0.41
243.26 134.75 0.42
243.59 134.75 0.43
243.91 134.75 0.44
244.23 134.75 0.44
244.56 134.75 0.45
244.88 134.75 0.46
245.20 134.75 0.47
245.53 134.75 0.47
245.85 134.75 0.48
246.17 134.75 0.49
246.49 134.75 0.49
246.82 134.75 0.50
247.14 134.75 0.51
247.46 134.75 0.51
247.79 134.75 0.52
248.11 134.75 0.52
248.43 134.75 0.53
248.76 134.75 0.54
249.08 134.75 0.54
249.40 134.75 0.55
249.73 134.75 0.56
250.05 134.75 0.56
250.37 134.75 0.57
250.70 134.75 0.57
251.02 134.75 0.58
251.34 134.75 0.58
251.67 134.75 0.59
251.99 134.75 0.60
252.31 134.75 0.60
252.64 134.75 0.61
252.96 134.75 0.61
253.28 134.75 0.62
253.61 134.75 0.62
253.93 134.75 0.63
254.25 134.75 0.64
254.58 134.75 0.64
254.90 134.75 0.65
255.22 134.75 0.65
255.55 134.75 0.66
255.87 134.75 0.66
256.19 134.75 0.67
256.52 134.75 0.67
256.84 134.75 0.68
257.16 134.75 0.69
257.48 134.75 0.69
257.81 134.75 0.70
258.13 134.75 0.70
258.45 134.75 0.71
258.78 134.75 0.71
259.10 134.75 0.72
259.42 134.75 0.73
259.75 134.75 0.73
260.07 134.75 0.74
260.39 134.75 0.74
260.72 134.75 0.75
261.04 134.75 0.75
261.36 134.75 0.76
261.69 134.75 0.76
262.01 134.75 0.77
262.33 134.75 0.77
262.66 134.75 0.78
262.98 134.75 0.79
263.30 134.75 0.79
263.63 134.75 0.80
263.95 134.75 0.80
264.27 134.75 0.81
264.60 134.75 0.81
264.92 134.75 0.82
265.24 134.75 0.83
265.57 134.75 0.83
265.89 134.75 0.84
266.21 134.75 0.84
266.54 134.75 0.85
266.86 134.75 0.86
267.18 134.75 0.86
267.51 134.75 0.87
267.83 134.75 0.88
268.15 134.75 0.88
268.47 134.75 0.89
268.80 134.75 0.89
269.12 134.75 0.90
269.44 134.75 0.91
269.77 134.75 0.91
270.09 134.75 0.92
270.41 134.75 0.93
270.74 134.75 0.93
271.06 134.75 0.94
271.38 134.75 0.95
271.71 134.75 0.95
272.03 134.75 0.96
272.35 134.75 0.96
272.68 134.75 0.97
273.00 134.75 0.97
241.00 136.36 0.37
241.32 136.36 0.38
241.65 136.36 0.39
241.97 136.36 0.39
242.29 136.36 0.40
242.62 136.36 0.41
242.94 136.36 0.42
243.26 136.36 0.42
243.59 136.36 0.43
243.91 136.36 0.44
244.23 136.36 0.45
244.56 136.36 0.45
244.88 136.36 0.46
245.20 136.36 0.47
245.53 136.36 0.48
245.85 136.36 0.48
246.17 136.36 0.49
246.49 136.36 0.50
246.82 136.36 0.50
247.14 136.36 0.51
247.46 136.36 0.51
247.79 136.36 0.52
248.11 136.36 0.53
248.43 136.36 0.53
248.76 136.36 0.54
249.08 136.36 0.55
249.40 136.36 0.55
249.73 136.36 0.56
250.05 136.36 0.56
250.37 136.36 0.57
250.70 136.36 0.58
251.02 136.36 0.58
251.34 136.36 0.59
251.67 136.36 0.59
251.99 136.36 0.60
252.31 136.36 0.60
252.64 136.36 0.61
252.96 136.36 0.62
253.28 136.36 0.62
253.61 136.36 0.63
253.93 136.36 0.63
254.25 136.36 0.64
254.58 136.36 0.64
254.90 136.36 0.65
255.22 136.36 0.66
255.55 136.36 0.66
255.87 136.36 0.67
256.19 136.36 0.67
256.52 136.36 0.68
256.84 136.36 0.68
257.16 136.36 0.69
257.48 136.36 0.69
257.81 136.36 0.70
258.13 136.36 0.71
258.45 136.36 0.71
258.78 136.36 0.72
259.10 136.36 0.72
259.42 136.36 0.73
259.75 136.36 0.73
260.07 136.36 0.74
260.39 136.36 0.74
260.72 136.36 0.75
261.04 136.36 0.76
261.36 136.36 0.76
261.69 136.36 0.77
262.01 136.36 0.77
262.33 136.36 0.78
262.66 136.36 0.78
262.98 136.36 0.79
263.30 136.36 0.79
263.63 136.36 0.80
263.95 136.36 0.81
264.27 136.36 0.81
264.60 136.36 0.82
264.92 136.36 0.82
265.24 136.36 0.83
265.57 136.36 0.84
265.89 136.36 0.84
266.21 136.36 0.85
266.54 136.36 0.85
266.86 136.36 0.86
267.18 136.36 0.87
267.51 136.36 0.87
267.83 136.36 0.88
268.15 136.36 0.88
268.47 136.36 0.89
268.80 136.36 0.90
269.12 136.36 0.90
269.44 136.36 0.91
269.77 136.36 0.92
270.09 136.36 0.92
270.41 136.36 0.93
270.74 136.36 0.94
271.06 136.36 0.94
271.38 136.36 0.95
271.71 136.36 0.95
272.03 136.36 0.96
272.35 136.36 0.97
272.68 136.36 0.97
273.00 136.36 0.98
241.00 137.98 0.37
241.32 137.98 0.38
241.65 137.98 0.39
241.97 137.98 0.39
242.29 137.98 0.40
242.62 137.98 0.41
242.94 137.98 0.42
243.26 137.98 0.43
243.59 137.98 0.43
243.91 137.98 0.44
244.23 137.98 0.45
244.56 137.98 0.46
244.88 137.98 0.46
245.20 137.98 0.47
245.53 137.98 0.48
245.85 137.98 0.48
246.17 137.98 0.49
246.49 137.98 0.50
246.82 137.98 0.50
247.14 137.98 0.51
247.46 137.98 0.52
247.79 137.98 0.52
248.11 137.98 0.53
248.43 137.98 0.54
248.76 137.98 0.54
249.08 137.98 0.55
249.40 137.98 0.55
249.73 137.98 0.56
250.05 137.98 0.57
250.37 137.98 0.57
250.70 137.98 0.58
251.02 137.98 0.58
251.34 137.98 0.59
251.67 137.98 0.60
251.99 137.98 0.60
252.31 137.98 0.61
252.64 137.98 0.61
252.96 137.98 0.62
253.28 137.98 0.62
253.61 137.98 0.63
253.93 137.98 0.64
254.25 137.98 0.64
254.58 137.98 0.65
254.90 137.98 0.65
255.22 137.98 0.66
255.55 137.98 0.66
255.87 137.98 0.67
256.19 137.98 0.68
256.52 137.98 0.68
256.84 137.98 0.69
257.16 137.98 0.69
257.48 137.98 0.70
257.81 137.98 0.70
258.13 137.98 0.71
258.45 137.98 0.71
258.78 137.98 0.72
259.10 137.98 0.73
259.42 137.98 0.73
259.75 137.98 0.74
260.07 137.98 0.74
260.39 137.98 0.75
260.72 137.98 0.75
261.04 137.98 0.76
261.36 137.98 0.76
261.69 137.98 0.77
262.01 137.98 0.78
262.33 137.98 0.78
262.66 137.98 0.79
262.98 137.98 0.79
263.30 137.98 0.80
263.63 137.98 0.80
263.95 137.98 0.81
264.27 137.98 0.81
264.60 137.98 0.82
264.92 137.98 0.83
265.24 137.98 0.83
265.57 137.98 0.84
265.89 137.98 0.84
266.21 137.98 0.85
266.54 137.98 0.86
266.86 137.98 0.86
267.18 137.98 0.87
267.51 137.98 0.88
267.83 137.98 0.88
268.15 137.98 0.89
268.47 137.98 0.89
268.80 137.98 0.90
269.12 137.98 0.91
269.44 137.98 0.91
269.77 137.98 0.92
270.09 137.98 0.93
270.41 137.98 0.93
270.74 137.98 0.94
271.06 137.98 0.94
271.38 137.98 0.95
271.71 137.98 0.96
272.03 137.98 0.96
272.35 137.98 0.97
272.68 137.98 0.97
273.00 137.98 0.98
241.00 139.60 0.37
241.32 139.60 0.38
241.65 139.60 0.39
241.97 139.60 0.40
242.29 139.60 0.40
242.62 139.60 0.41
242.94 139.60 0.42
243.26 139.60 0.43
243.59 139.60 0.44
243.91 139.60 0.44
244.23 139.60 0.45
244.56 139.60 0.46
244.88 139.60 0.47
245.20 139.60 0.47
245.53 139.60 0.48
245.85 139.60 0.49
246.17 139.60 0.49
246.49 139.60 0.50
246.82 139.60 0.51
247.14 139.60 0.51
247.46 139.60 0.52
247.79 139.60 0.53
248.11 139.60 0.53
248.43 139.60 0.54
248.76 139.60 0.54
249.08 139.60 0.55
249.40 139.60 0.56
249.73 139.60 0.56
250.05 139.60 0.57
250.37 139.60 0.58
250.70 139.60 0.58
251.02 139.60 0.59
251.34 139.60 0.59
251.67 139.60 0.60
251.99 139.60 0.60
252.31 139.60 0.61
252.64 139.60 0.62
252.96 139.60 0.62
253.28 139.60 0.63
253.61 139.60 0.63
253.93 139.60 0.64
254.25 139.60 0.64
254.58 139.60 0.65
254.90 139.60 0.66
255.22 139.60 0.66
255.55 139.60 0.67
255.87 139.60 0.67
256.19 139.60 0.68
256.52 139.60 0.68
256.84 139.60 0.69
257.16 139.60 0.70
257.48 139.60 0.70
257.81 139.60 0.71
258.13 139.60 0.71
258.45 139.60 0.72
258.78 139.60 0.72
259.10 139.60 0.73
259.42 139.60 0.73
259.75 139.60 0.74
260.07 139.60 0.75
260.39 139.60 0.75
260.72 139.60 0.76
261.04 139.60 0.76
261.36 139.60 0.77
261.69 139.60 0.77
